ID;share_of_households_with_air_conditioning;homeownership_rate;average_household_age;share_of_population_under_4_years_old;share_of_population_over_64_years_old;unemployment_rate;share_of_superior_edu;percentage_overcrowded_households;building_state_of_conservation_index;main_heating_energy_source_share_of_electricity;main_heating_energy_source_share_of_wood_coal_and_other_solid_fuels;main_heating_energy_source_share_of_petroleum_diesel_and_other_liquid_fuels;main_heating_energy_source_share_of_gas;main_heating_energy_source_share_of_other
040919;0,049107143;0,821428571;1970,324;0,028653295;0,29417383;0,136125654;0,046800382;7,52;4,37995338;0,0625;0,821428571;0,100446429;0,008928571;0
040920;0,040201005;0,924623116;1965,674847;0,002173913;0,536956522;0,097560976;0,026086957;1,875;4,591286307;0,065326633;0,879396985;0,050251256;0;0,005025126
040921;0,082352941;0,976470588;1947,743564;0,010638298;0,510638298;0,081395349;0,031914894;5,345;4,518367347;0,094117647;0,788235294;0,111764706;0;0
041002;0,022222222;0,711111111;1964,180233;0,021367521;0,226495726;0,0625;0,055555556;17,78;4,469512195;0,133333333;0,755555556;0,055555556;0,022222222;0,011111111
041005;0,059259259;0,918215613;1961,675277;0,0125;0,3671875;0,110552764;0,0421875;8,15;4,61259542;0,040740741;0,833333333;0,088888889;0,014814815;0
041009;0;0,863636364;1963,20155;0,026666667;0,26;0,150684932;0,04;7,58;4,5625;0;0,878787879;0,121212121;0;0
041010;0,014388489;0,841726619;1966,748092;0,026627219;0,213017751;0,178571429;0,029585799;5,76;4,729411765;0,043165468;0,863309353;0,071942446;0,007194245;0,007194245
041011;0,123076923;0,846153846;1960,5;0,037735849;0,308176101;0,112903226;0,025157233;3,08;4,391666667;0,046153846;0,876923077;0,061538462;0;0
041012;0,222222222;0,909722222;1974,990706;0,039312039;0,250614251;0,06097561;0,056511057;10,42;4,817843866;0,159722222;0,694444444;0,076388889;0,0625;0
041013;0,032085561;0,870967742;1974,013846;0,036247335;0,371002132;0,095890411;0,031982942;8,02;4,632075472;0,032085561;0,839572193;0,101604278;0;0
041014;0;0,887323944;1984,775316;0;0,358024691;0,098039216;0,055555556;5,63;4,537931034;0,014084507;0,929577465;0,042253521;0;0
041015;0;0,890243902;1954,585938;0,026455026;0,285714286;0,152542373;0,021164021;19,51;4,158730159;0,036585366;0,93902439;0,024390244;0;0
041020;0,116504854;0,912621359;1972,892857;0,037344398;0,290456432;0,126436782;0,037344398;10,53;4,603864734;0,029126214;0,883495146;0,058252427;0,009708738;0
041021;0,024590164;0,926229508;1968,969965;0,007352941;0,286764706;0,142857143;0,022058824;5,465;4,55513308;0,016393443;0,926229508;0,032786885;0;0
041022;0;0,898876404;1970,61036;0,024725275;0,412087912;0,19266055;0,024725275;9,95;4,288461538;0,033707865;0,859550562;0,084269663;0,011235955;0
041023;0,059210526;0,667763158;1974,448954;0,034397016;0,235391629;0,125228519;0,082884376;6,045;4,661852167;0,25877193;0,533991228;0,115131579;0,078947368;0
041024;0,042857143;0,892857143;1971,696078;0,016691958;0,344461305;0,06557377;0,042488619;12,365;4,763736264;0,032142857;0,896428571;0,064285714;0;0
041103;0,011320755;0,973584906;1979,462623;0,038516405;0,258202568;0,143968872;0,037089872;5,66;4,699494949;0,030188679;0,80754717;0,135849057;0,022641509;0,003773585
041107;0,029411765;0,982352941;1976,065574;0,016706444;0,455847255;0,142857143;0,023866348;4,71;4,3126294;0,017647059;0,823529412;0,152941176;0;0
041108;0;0,968253968;1982,368952;0,00877193;0,504385965;0,055555556;0,013157895;0,79;4,044715447;0,007936508;0,857142857;0,134920635;0;0
041109;0,02020202;0,949494949;1976,761161;0,018018018;0,536036036;0,02173913;0,040540541;3,03;4,473214286;0;0,767676768;0,222222222;0,01010101;0
041110;0,03030303;0,97979798;1968,002387;0,014184397;0,460992908;0,070175439;0,040189125;2,53;4,825775656;0,015151515;0,898989899;0,085858586;0;0
041113;0,013157895;0,986842105;1969,244444;0,011049724;0,359116022;0,127906977;0,055248619;0;4,451851852;0,026315789;0,894736842;0,078947368;0;0
041114;0,018987342;0,789029536;1984,641772;0,032684825;0,244357977;0,076422764;0,080155642;6,96;4,754789272;0,156118143;0,639240506;0,181434599;0,014767932;0,002109705
041115;0,015503876;0,965116279;1977,4464;0,019400353;0,523809524;0,139240506;0,005291005;2,75;4,752808989;0,007751938;0,879844961;0,104651163;0,003875969;0
041116;0,006410256;0,974358974;1960,671096;0,020895522;0,462686567;0,086956522;0,041791045;4,21;4,510067114;0,012820513;0,935897436;0,051282051;0;0
041117;0,007246377;0,985507246;1975,070787;0,016233766;0,581168831;0,146666667;0,029220779;1,505;4,35214447;0,028985507;0,855072464;0,108695652;0,007246377;0
041201;0,025;0,941666667;1948,197479;0,025;0,467857143;0,069444444;0,021428571;2,5;4,865546218;0;1;0;0;0
041203;0,01459854;0,99270073;1974,869863;0,009063444;0,377643505;0,297029703;0,042296073;10,95;3,894977169;0,00729927;0,97080292;0,01459854;0;0
041204;0;0,990740741;1978,927203;0,014869888;0,275092937;0;0,040892193;18,52;4,35;0;0,990740741;0,009259259;0;0
041206;0;1;1970,175676;0,02020202;0,409090909;0,2;0,02020202;4,55;3,491803279;0;0,965909091;0,034090909;0;0
041207;0;0,968253968;1954,073077;0,006622517;0,410596026;0,048780488;0,033112583;6,35;4,915384615;0;1;0;0;0
041208;0,025157233;0,974842767;1979,109635;0,013297872;0,47606383;0,14893617;0,026595745;5,66;4,209302326;0,037735849;0,855345912;0,106918239;0;0
041215;0,012048193;0,975903614;1991,531746;0,015706806;0,382198953;0,203703704;0,02617801;2,41;4,849206349;0,012048193;0,891566265;0,096385542;0;0
041216;0,02020202;0,949494949;1968,573733;0,050980392;0,305882353;0,117647059;0,007843137;19,19;4,271889401;0,01010101;0,95959596;0,02020202;0;0
041219;0,029288703;0,941422594;1962,713953;0,024271845;0,355987055;0,095238095;0,017799353;5,44;4,517647059;0,025104603;0,89539749;0,066945607;0,012552301;0
041221;0,01754386;0,99122807;1965,981633;0,019685039;0,484251969;0,0625;0,015748031;10,53;4,528688525;0,01754386;0,964912281;0,00877193;0;0
041226;0,005434783;0,994565217;1970,245875;0,007751938;0,452196382;0,052631579;0,025839793;1,09;4,636963696;0,010869565;0,951086957;0,038043478;0;0
041227;0,013245033;0,98013245;1949,372694;0,023054755;0,446685879;0,182926829;0,017291066;5,96;4,73800738;0,033112583;0,874172185;0,086092715;0,006622517;0
041229;0,013513514;0,959459459;1952,179389;0;0,467391304;0,170212766;0,02173913;6,76;3,907692308;0;0,891891892;0,094594595;0,013513514;0
041230;0,012345679;0,975308642;1981,218543;0,005376344;0,456989247;0,115384615;0,037634409;4,94;4,264900662;0;0,901234568;0,098765432;0;0
041232;0,009259259;0,935185185;1958,1893;0,026022305;0,334572491;0,14893617;0,018587361;5,56;4,874476987;0,027777778;0,916666667;0,046296296;0;0
041233;0;0,985915493;1974,679167;0,006451613;0,44516129;0,12;0,019354839;15,49;4,641666667;0,056338028;0,887323944;0,042253521;0;0
041234;0,028037383;1;1976,699541;0,008510638;0,489361702;0;0,017021277;2,8;4,940366972;0;0,971962617;0,028037383;0;0
041235;0,049941928;0,817653891;1974,107113;0,032071269;0,255679287;0,084762866;0,079732739;5,23;4,555831266;0,18931475;0,648083624;0,103368177;0,041811847;0,003484321
041236;0;0,956834532;1967,777385;0,006389776;0,418530351;0,180555556;0,028753994;6,62;4,659574468;0,014388489;0,935251799;0,043165468;0;0
041237;0,027027027;0,945945946;1972,104743;0,025179856;0,424460432;0,208333333;0,017985612;4,315;4,102766798;0,009009009;0,918918919;0,063063063;0;0,009009009
041238;0,009009009;0,990990991;1988,439891;0,011673152;0,435797665;0,085714286;0,019455253;3,62;4,765027322;0;0,945945946;0,054054054;0;0
041239;0,007352941;1;1957,02439;0,003496503;0,559440559;0,188679245;0,01048951;5,095;4,385159011;0;0,948529412;0,036764706;0,007352941;0
041240;0,006849315;0,979310345;1971,831839;0,024390244;0,382113821;0,126315789;0,032520325;9,515;4,504504505;0,020547945;0,95890411;0,01369863;0,006849315;0
041241;0;0,961165049;1975,118721;0,022321429;0,5;0,142857143;0,013392857;3,353333333;4,261682243;0,048543689;0,932038835;0,019417476;0;0
041242;0;0,985714286;1994,882353;0,011695906;0,409356725;0,148148148;0,035087719;1,22;4,630252101;0,014285714;0,971428571;0,014285714;0;0
041243;0,01;1;1959,722222;0,012658228;0,341772152;0,075757576;0,016877637;7,75;4,129411765;0,01;0,93;0,06;0;0
050102;0,1425;0,778473091;1972,911742;0,032274857;0,281103592;0,161781946;0,068193649;6,25;4,526315789;0,1625;0,76125;0,06125;0,00875;0
050104;0,054054054;0,875;1972,354892;0,028358209;0,355223881;0,113445378;0,032835821;5,07;4,73089701;0,047297297;0,885135135;0,050675676;0;0,003378378
050105;0,110429448;0,920245399;1976,991857;0,028089888;0,387640449;0,243243243;0,036516854;4,91;4,885993485;0,085889571;0,871165644;0,036809816;0;0
050106;0,114343708;0,710223426;1976,03305;0,040899796;0,235685072;0,15625;0,062627812;6,955;4,67107943;0,248308525;0,665764547;0,054127199;0,01962111;0,00067659
050201;0,383021728;0,802325581;1974,789718;0,042015133;0,223217841;0,114188326;0,0826364;4,95;4,649851632;0,47700859;0,430520465;0,038403234;0,030823648;0,000505306
050202;0,072289157;0,981873112;1959,610243;0,007385524;0,515509601;0,132867133;0,023633678;3,61;4,22027972;0,012048193;0,96686747;0,018072289;0;0
050203;0,170418006;0,945337621;1977,975117;0,016666667;0,388888889;0,080508475;0,061111111;3,54;4,211446741;0,292604502;0,678456592;0,022508039;0,006430868;0
050205;0,374504576;0,733799971;1975,450214;0,04852165;0,164462857;0,101429128;0,153595142;5,09;4,632072748;0,614758233;0,296677956;0,011457808;0,053830079;0,00086474
050211;0,214285714;0,881773399;1973,849819;0,031217482;0,355879292;0,143661972;0,042663892;4,19;4,474327628;0,167487685;0,78817734;0,022167488;0,007389163;0,002463054
050212;0,242857143;0,924731183;1972,667247;0,009433962;0,367924528;0,084656085;0,034591195;7,86;4,507964602;0,132142857;0,839285714;0,014285714;0,007142857;0
050214;0,095238095;0,93040293;1972,265141;0,00967118;0,553191489;0,05982906;0,027079304;4,4;4,358592693;0,120879121;0,853479853;0;0;0
050216;0,071428571;0,948186528;1964,23851;0,023809524;0,552910053;0,066666667;0,013227513;8,67;4,073482428;0,081632653;0,867346939;0,005102041;0;0
050220;0,210382514;0,876712329;1952,002699;0,031425365;0,392817059;0,127725857;0,054994388;6,56;4,602545969;0,133879781;0,833333333;0,013661202;0,013661202;0
050221;0,042821159;0,977329975;1962,208678;0,004016064;0,623828648;0,116788321;0,021419009;2,02;4,695247934;0,080604534;0,879093199;0,020151134;0;0
050222;0,090384615;0,895953757;1957,328938;0,025416998;0,386814932;0,097112861;0,023034154;4,81;4,004552352;0,078846154;0,855769231;0,028846154;0,011538462;0,001923077
050223;0,062686567;0,971599402;1967,882512;0,007490637;0,552808989;0,046666667;0,017228464;4,18;4,589914945;0,056716418;0,917910448;0,005970149;0;0,002985075
050225;0,173913043;0,913043478;1944,103242;0,023931624;0,314529915;0,103305785;0,047863248;3,16;4,782534247;0,071146245;0,889328063;0,019762846;0,015810277;0
050226;0,270531401;0,871980676;1963,54918;0,021401819;0,378277154;0,121451104;0,054574639;3,145;4,546245059;0,492753623;0,460144928;0,02294686;0,004830918;0,001207729
050227;0,267504488;0,902877698;1961,69554;0,027138158;0,355263158;0,167728238;0,050986842;4,865;4,494303243;0,186714542;0,775583483;0,023339318;0,008976661;0
050228;0,263386397;0,915574964;1967,643045;0,021808852;0,342527261;0,128038898;0,049390635;5,415;4,769298246;0,19536903;0,75397974;0,020260492;0,00723589;0
050229;0,170731707;0,923913043;1969,131807;0,014580802;0,381530984;0,11;0,038882139;3,55;4,323383085;0,097560976;0,875338753;0,008130081;0,005420054;0
050230;0,126888218;0,957703927;1969,471204;0,022788204;0,36997319;0,154440154;0,022788204;3,93;4,386125654;0,081570997;0,888217523;0,006042296;0,006042296;0
050231;0,184079602;0,883084577;1978,743703;0,037796976;0,271058315;0,114914425;0,061555076;3,49;4,712846348;0,134328358;0,800995025;0,034825871;0,007462687;0
050302;0,050583658;0,922178988;1962,443676;0,030063291;0,245253165;0,0781893;0,030063291;4,28;4,673956262;0,190661479;0,73151751;0,042801556;0,027237354;0
050305;0,166934189;0,701444623;1981,116738;0,055760937;0,127849661;0,122724604;0,138940234;7,3;4,698808234;0,502407705;0,326645265;0,066613162;0,090690209;0,000802568
050308;0,081460674;0,814606742;1971,812175;0,020361991;0,234162896;0,161725067;0,037330317;7,58;4,404435058;0,151685393;0,691011236;0,120786517;0,016853933;0,005617978
050309;0,094808126;0,695259594;1974,296078;0,046470063;0,222520107;0,190854871;0,073279714;5,87;4,618951613;0,288939052;0,528216704;0,099322799;0,060948081;0,002257336
050310;0,038834951;0,870550162;1967,54582;0,032440056;0,294781382;0,09486166;0,049365303;5,18;4,277586207;0,103559871;0,669902913;0,181229773;0,025889968;0,003236246
050311;0,090504451;0,795252226;1972,803226;0,033529412;0,237058824;0,173001311;0,075882353;7,42;4,707386364;0,145400593;0,775964392;0,06379822;0,008902077;0
050312;0,054216867;0,834337349;1976,924644;0,022332506;0,265508685;0,077586207;0,045905707;7,23;4,740816327;0,084337349;0,825301205;0,072289157;0,018072289;0
050314;0,046224961;0,838212635;1976,020735;0,028940887;0,271551724;0,147321429;0,070812808;3,7;4,781576448;0,163328197;0,688751926;0,109399076;0,026194145;0,001540832
050315;0,096514745;0,849462366;1975,439523;0,027282267;0,289611752;0,2225;0,043022036;9,38;4,659284497;0,115281501;0,798927614;0,067024129;0,00536193;0,00536193
050318;0,028673835;0,892473118;1952,272588;0,022116904;0,413902054;0,145945946;0,017377567;4,3;4,446153846;0,086021505;0,695340502;0,17562724;0,028673835;0
050322;0,005102041;0,913265306;1975,788776;0,023923445;0,437799043;0,113207547;0,026315789;1,53;4,262156448;0,071428571;0,780612245;0,112244898;0,020408163;0
050324;0,090194265;0,642923219;1970,070633;0,045697013;0,204480797;0,146749708;0,123755334;6,57;4,360819328;0,531452359;0,275670675;0,067992599;0,099444958;0,002312673
050325;0,038785835;0,765598651;1973,278129;0,028612303;0,266809728;0,080645161;0,032904149;5,56;4,344740177;0,50084317;0,340640809;0,096121417;0,040472175;0,001686341
050327;0,014336918;0,870967742;1968,256225;0,034638554;0,368975904;0,242857143;0,001506024;10,39;4,335664336;0,032258065;0,946236559;0,017921147;0,003584229;0
050332;0,08310992;0,908847185;1977,255319;0,026166098;0,365187713;0,104918033;0,04778157;2,945;4,794228356;0,037533512;0,790884718;0,160857909;0,00536193;0
050333;0,069028711;0,606597434;1971,744767;0,024660292;0,238047307;0,172678888;0,034725717;7,93;4,480995162;0,546731827;0,372632865;0,034208919;0,026267563;0,001221747
050334;0,063400576;0,947976879;1960,578863;0,010037641;0,427854454;0,148471616;0,042659975;4,615;4,588558856;0,09221902;0,720461095;0,167146974;0,014409222;0,002881844
050335;0,147441567;0,630280799;1964,312112;0,040216591;0,227946588;0,138163816;0,143465461;5,776;4,495943205;0,685786481;0,146683512;0,025773847;0,128111181;0,001389766
050336;0,099818512;0,809437387;1980,23913;0,040396882;0,233876683;0,110062893;0,068745571;6,32;4,685358255;0,123411978;0,740471869;0,105263158;0,014519056;0,003629764
050337;0,098724348;0,713492504;1970,014448;0,034743875;0,216258352;0,16180758;0,06325167;9,77;4,658739596;0,404880754;0,476982806;0,0427066;0,056572379;0,001663894
050338;0,058461538;0,839506173;1966,333333;0,040540541;0,272727273;0,139372822;0,036855037;9,595;4,531490015;0,095384615;0,833846154;0,046153846;0,015384615;0,003076923
050401;0,045977011;0,831417625;1971,022814;0,025974026;0,292207792;0,153846154;0,042207792;6,51;4,633663366;0,134099617;0,796934866;0,022988506;0,003831418;0
050402;0,104347826;0,780434783;1969,900593;0,036440678;0,245762712;0,120879121;0,066101695;6,96;4,876319759;0,310869565;0,57173913;0,091304348;0,017391304;0,002173913
050403;0,090047393;0,786729858;1964,841463;0,034205231;0,299798793;0,122641509;0,042253521;4,74;4,56056338;0,146919431;0,786729858;0,047393365;0,004739336;0,004739336
050406;0,155555556;0,762962963;1988,227152;0,029438822;0,299908004;0,126410835;0,053357866;9,63;4,923178808;0,271604938;0,64691358;0,022222222;0,024691358;0,002469136
050408;0,110132159;0,894273128;1974,634021;0,022177419;0,409274194;0,153846154;0,026209677;2,64;4,860824742;0,061674009;0,766519824;0,118942731;0,04845815;0
050410;0,013333333;0,932885906;1958,463483;0,025936599;0,409221902;0,067901235;0,014409222;2,67;4,658045977;0,02;0,9;0,06;0,006666667;0,006666667
050411;0,08372093;0,874418605;1973,903226;0,022267206;0,348178138;0,175531915;0,030364372;13,02;4,712727273;0,120930233;0,804651163;0,060465116;0,013953488;0
050412;0,053191489;0,911347518;1975,229211;0,022865854;0,332317073;0,12704918;0,021341463;4,61;4,824786325;0,109929078;0,762411348;0,070921986;0,031914894;0,007092199
050413;0,115384615;0,820512821;1982,825806;0,032019704;0,293103448;0,113924051;0,098522167;7,69;4,660215054;0,083333333;0,858974359;0,032051282;0,006410256;0
050416;0,177777778;0,758928571;1978,300412;0,037234043;0,225177305;0,201520913;0,039007092;10,67;4,241014799;0,08;0,844444444;0,053333333;0,008888889;0,008888889
050419;0,055045872;1;1975,860806;0,012711864;0,368644068;0,102564103;0,012711864;3,67;4,391143911;0,091743119;0,76146789;0,119266055;0,018348624;0
050420;0,205607477;0,90851735;1973,000623;0,010769231;0,48;0,186046512;0,029230769;7,17;4,486858573;0,080996885;0,872274143;0,00623053;0,009345794;0
050421;0,078947368;0,838815789;1978,308495;0,037087912;0,245879121;0,152317881;0,043956044;8,22;4,669150522;0,078947368;0,8125;0,072368421;0,019736842;0
050424;0,109414758;0,849872774;1975,580411;0,037190083;0,269628099;0,139534884;0,044421488;3,82;4,700606061;0,145038168;0,62086514;0,201017812;0,022900763;0
050425;0,179063361;0,870523416;1969,862069;0,026936027;0,38047138;0,096463023;0,039281706;4,96;4,725225225;0,217630854;0,719008264;0,024793388;0,022038567;0
050426;0,074585635;0,834254144;1977,55303;0,018587361;0,346964064;0,130136986;0,048327138;6,08;4,826446281;0,151933702;0,657458564;0,14640884;0,033149171;0
050427;0,076628352;0,799227799;1978,843202;0,035598706;0,283171521;0,182879377;0,040453074;6,13;4,463302752;0,072796935;0,812260536;0,088122605;0,01532567;0
050431;0,04245283;0,882075472;1974,662857;0,026923077;0,330769231;0,180851064;0,025;5,19;4,515759312;0,023584906;0,938679245;0,033018868;0;0
050432;0,079812207;0,894117647;1978,526053;0,025164114;0,419037199;0,214285714;0,025164114;5,125;4,922222222;0,023474178;0,887323944;0,082159624;0,007042254;0
050433;0,012448133;0,975103734;1965,827504;0,016;0,482;0,072580645;0,022;2,315;4,452229299;0,053941909;0,817427386;0,116182573;0,004149378;0
050434;0,206536453;0,738515216;1975,349366;0,042057466;0,193910972;0,132325725;0,110242668;7,02;4,656234837;0,413846451;0,415200155;0,055501837;0,091858441;0,002320634
050435;0,100185529;0,909090909;1970,25251;0,023569024;0,413299663;0,204301075;0,022727273;7,76;4,347870183;0,057513915;0,912801484;0,00742115;0,009276438;0
050436;0,080620155;0,838258165;1962,566897;0,017655367;0,453389831;0,188571429;0,025423729;6,905;4,506583507;0,085271318;0,858914729;0,027906977;0,010852713;0,001550388
050502;0,172661871;0,963768116;1968,949649;0,02739726;0,438356164;0,1875;0,003424658;4,32;4,661800487;0,035971223;0,928057554;0,021582734;0;0
050505;0,245454545;0,868613139;1975,647675;0,029457364;0,350387597;0,158227848;0,03875969;6,91;4,408918406;0,294545455;0,630909091;0,005454545;0,010909091;0,001818182
050506;0,18487395;0,798319328;1950,910188;0,011029412;0,529411765;0,186440678;0,033088235;10,92;4,841823056;0,201680672;0,764705882;0;0;0
050509;0,119318182;0,880681818;1964,257757;0,011267606;0,436619718;0,037735849;0,030985915;8,52;4,343065693;0,119318182;0,818181818;0,017045455;0,028409091;0
050510;0,245856354;0,944751381;1975,263456;0,018716578;0,526737968;0,086124402;0,012032086;3,87;4,688697318;0,113259669;0,848066298;0,019337017;0,013812155;0
